version,flow_code,region_code,unit_reference,value,unit_emission,metric
v2.1.6,M_MNF_RECY,AT,Meuro,1744.0674790943,tonnes CO2eq,GTP20
v2.1.6,M_MNF_RECY,AU,Meuro,6415.2862319618,tonnes CO2eq,GTP20
v2.1.6,M_MNF_RECY,BE,Meuro,2846.6539485591,tonnes CO2eq,GTP20
v2.1.6,M_MNF_RECY,BG,Meuro,3547.2863319497,tonnes CO2eq,GTP20
v2.1.6,M_MNF_RECY,CZ,Meuro,4653.2882966985,tonnes CO2eq,GTP20
v2.1.6,M_MNF_RECY,DE,Meuro,3096.6652526611,tonnes CO2eq,GTP20
v2.1.6,M_MNF_RECY,EE,Meuro,7365.6428462979,tonnes CO2eq,GTP20
v2.1.6,M_MNF_RECY,ES,Meuro,2171.2021794131,tonnes CO2eq,GTP20
v2.1.6,M_MNF_RECY,FI,Meuro,11124.0429162734,tonnes CO2eq,GTP20
v2.1.6,M_MNF_RECY,FR,Meuro,6989.7159951873,tonnes CO2eq,GTP20
v2.1.6,M_MNF_RECY,GB,Meuro,2369.9877001687,tonnes CO2eq,GTP20
v2.1.6,M_MNF_RECY,HR,Meuro,6125.2474880423,tonnes CO2eq,GTP20
v2.1.6,M_MNF_RECY,HU,Meuro,10498.2941566959,tonnes CO2eq,GTP20
v2.1.6,M_MNF_RECY,IE,Meuro,1845.984138443,tonnes CO2eq,GTP20
v2.1.6,M_MNF_RECY,IT,Meuro,2237.2460206948,tonnes CO2eq,GTP20
v2.1.6,M_MNF_RECY,LT,Meuro,3148.8481785462,tonnes CO2eq,GTP20
v2.1.6,M_MNF_RECY,LU,Meuro,4551.7398312561,tonnes CO2eq,GTP20
v2.1.6,M_MNF_RECY,LV,Meuro,1427.6395655343,tonnes CO2eq,GTP20
v2.1.6,M_MNF_RECY,NL,Meuro,5689.8859076033,tonnes CO2eq,GTP20
v2.1.6,M_MNF_RECY,NO,Meuro,1652.3823187471,tonnes CO2eq,GTP20
v2.1.6,M_MNF_RECY,PL,Meuro,6695.9404615438,tonnes CO2eq,GTP20
v2.1.6,M_MNF_RECY,PT,Meuro,3734.903178624,tonnes CO2eq,GTP20
v2.1.6,M_MNF_RECY,RO,Meuro,441.4248448704,tonnes CO2eq,GTP20
v2.1.6,M_MNF_RECY,SE,Meuro,2696.3005481495,tonnes CO2eq,GTP20
v2.1.6,M_MNF_RECY,SI,Meuro,5427.0462213996,tonnes CO2eq,GTP20
v2.1.6,M_MNF_RECY,SK,Meuro,12860.8668073364,tonnes CO2eq,GTP20
v2.1.6,M_MNF_RECY,TR,Meuro,10191.4071810221,tonnes CO2eq,GTP20
v2.1.6,M_MNF_RECY,WE,Meuro,2193.6082125904,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,AT,Meuro,2135.2079345436,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,AU,Meuro,4435.2711984967,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,BE,Meuro,2820.9632752076,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,BG,Meuro,3930.0768351472,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,BR,Meuro,4716.9339583213,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,CA,Meuro,2808.9905580325,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,CH,Meuro,3354.8870337252,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,CN,Meuro,7507.7316293895,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,CY,Meuro,6159.1728011895,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,CZ,Meuro,3492.2031425734,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,DE,Meuro,3015.761452446,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,DK,Meuro,3005.6335694143,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,EE,Meuro,3553.219226919,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,ES,Meuro,3287.5924211638,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,FI,Meuro,3362.327015497,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,FR,Meuro,3138.502414097,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,GB,Meuro,3540.1431257899,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,GR,Meuro,5095.8271057903,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,Global,Meuro,2858.2690226406,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,HR,Meuro,2897.3120813929,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,HU,Meuro,2099.0011723995,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,ID,Meuro,4354.1013931473,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,IE,Meuro,3895.5439577076,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,IN,Meuro,5271.7684549673,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,IT,Meuro,3683.6829894573,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,JP,Meuro,2095.2248610063,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,KR,Meuro,7188.4236482726,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,LT,Meuro,2651.4917956621,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,LU,Meuro,3207.2593867298,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,LV,Meuro,2788.3924905394,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,MT,Meuro,4280.8623327,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,MX,Meuro,966.9551994758,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,NL,Meuro,2619.8630523254,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,NO,Meuro,2359.9543164296,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,PL,Meuro,2997.8684230026,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,PT,Meuro,2460.4947341277,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,RO,Meuro,1636.1074786968,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,RU,Meuro,4150.8823845818,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,SE,Meuro,1669.8442495439,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,SI,Meuro,2756.0172361188,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,SK,Meuro,2602.2641933013,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,TR,Meuro,4919.2018695883,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,TW,Meuro,4624.0563262762,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,US,Meuro,2925.1915958981,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,WA,Meuro,14158.1541151381,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,WE,Meuro,2953.7855529874,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,WF,Meuro,3128.4456988794,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,WL,Meuro,5825.8462453268,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,WM,Meuro,5121.0082432995,tonnes CO2eq,GTP20
v2.1.6,M_MOTO,ZA,Meuro,3556.4621491001,tonnes CO2eq,GTP20
v2.1.6,M_Macai,AT,Meuro,4913.4979463198,tonnes CO2eq,GTP20
v2.1.6,M_Macai,AU,Meuro,3289.2111695373,tonnes CO2eq,GTP20
v2.1.6,M_Macai,BE,Meuro,2751.4090926704,tonnes CO2eq,GTP20
v2.1.6,M_Macai,BG,Meuro,7502.3025125494,tonnes CO2eq,GTP20
v2.1.6,M_Macai,BR,Meuro,2617.7647733088,tonnes CO2eq,GTP20
v2.1.6,M_Macai,CA,Meuro,1665.6454476624,tonnes CO2eq,GTP20
v2.1.6,M_Macai,CH,Meuro,2364.679854363,tonnes CO2eq,GTP20
v2.1.6,M_Macai,CN,Meuro,1141.7689588188,tonnes CO2eq,GTP20
v2.1.6,M_Macai,CY,Meuro,2560.3734796502,tonnes CO2eq,GTP20
v2.1.6,M_Macai,CZ,Meuro,2610.007785349,tonnes CO2eq,GTP20
v2.1.6,M_Macai,DE,Meuro,5159.2465040361,tonnes CO2eq,GTP20
v2.1.6,M_Macai,DK,Meuro,5184.382179053,tonnes CO2eq,GTP20
v2.1.6,M_Macai,EE,Meuro,1597.7686142776,tonnes CO2eq,GTP20
v2.1.6,M_Macai,ES,Meuro,1522.944352871,tonnes CO2eq,GTP20
v2.1.6,M_Macai,FI,Meuro,4087.8506948757,tonnes CO2eq,GTP20
v2.1.6,M_Macai,FR,Meuro,1629.665814671,tonnes CO2eq,GTP20
v2.1.6,M_Macai,GB,Meuro,1866.4470395256,tonnes CO2eq,GTP20
v2.1.6,M_Macai,GR,Meuro,1825.7737993451,tonnes CO2eq,GTP20
v2.1.6,M_Macai,Global,Meuro,2111.4498072943,tonnes CO2eq,GTP20
v2.1.6,M_Macai,HR,Meuro,2129.8847344858,tonnes CO2eq,GTP20
v2.1.6,M_Macai,HU,Meuro,2655.0907349285,tonnes CO2eq,GTP20
v2.1.6,M_Macai,ID,Meuro,3300.9345567955,tonnes CO2eq,GTP20
v2.1.6,M_Macai,IE,Meuro,3611.1744214565,tonnes CO2eq,GTP20
v2.1.6,M_Macai,IN,Meuro,1090.9418978476,tonnes CO2eq,GTP20
v2.1.6,M_Macai,IT,Meuro,1390.1317868717,tonnes CO2eq,GTP20
v2.1.6,M_Macai,JP,Meuro,2296.7366033192,tonnes CO2eq,GTP20
v2.1.6,M_Macai,KR,Meuro,2329.9194365631,tonnes CO2eq,GTP20
v2.1.6,M_Macai,LT,Meuro,3903.636744019,tonnes CO2eq,GTP20
v2.1.6,M_Macai,LU,Meuro,1759.6847773076,tonnes CO2eq,GTP20
v2.1.6,M_Macai,LV,Meuro,4238.7118139732,tonnes CO2eq,GTP20
v2.1.6,M_Macai,MT,Meuro,3387.716030728,tonnes CO2eq,GTP20
v2.1.6,M_Macai,MX,Meuro,1197.6547343951,tonnes CO2eq,GTP20
v2.1.6,M_Macai,NL,Meuro,1419.3990753525,tonnes CO2eq,GTP20
v2.1.6,M_Macai,NO,Meuro,1553.9403072842,tonnes CO2eq,GTP20
v2.1.6,M_Macai,PL,Meuro,3091.2293339506,tonnes CO2eq,GTP20
v2.1.6,M_Macai,PT,Meuro,1965.4047032271,tonnes CO2eq,GTP20
v2.1.6,M_Macai,RO,Meuro,2180.8811240313,tonnes CO2eq,GTP20
v2.1.6,M_Macai,RU,Meuro,2041.9006801681,tonnes CO2eq,GTP20
v2.1.6,M_Macai,SE,Meuro,1179.1073690915,tonnes CO2eq,GTP20
v2.1.6,M_Macai,SI,Meuro,1806.6776389082,tonnes CO2eq,GTP20
v2.1.6,M_Macai,SK,Meuro,3207.8629904878,tonnes CO2eq,GTP20
v2.1.6,M_Macai,TR,Meuro,3478.2432319404,tonnes CO2eq,GTP20
v2.1.6,M_Macai,TW,Meuro,1137.4517140894,tonnes CO2eq,GTP20
v2.1.6,M_Macai,US,Meuro,1810.2012831989,tonnes CO2eq,GTP20
v2.1.6,M_Macai,WA,Meuro,1958.3316156088,tonnes CO2eq,GTP20
v2.1.6,M_Macai,WE,Meuro,7988.6291707192,tonnes CO2eq,GTP20
v2.1.6,M_Macai,WF,Meuro,1007.3368722649,tonnes CO2eq,GTP20
v2.1.6,M_Macai,WL,Meuro,2092.2607567116,tonnes CO2eq,GTP20
v2.1.6,M_Macai,WM,Meuro,2714.4211456894,tonnes CO2eq,GTP20
v2.1.6,M_Macai,ZA,Meuro,4329.4117842736,tonnes CO2eq,GTP20
v2.1.6,M_Maize,AT,Meuro,1014.8407242811,tonnes CO2eq,GTP20
v2.1.6,M_Maize,AU,Meuro,637.4458347142,tonnes CO2eq,GTP20
v2.1.6,M_Maize,BE,Meuro,1074.0395787102,tonnes CO2eq,GTP20
v2.1.6,M_Maize,BG,Meuro,3288.7485898066,tonnes CO2eq,GTP20
v2.1.6,M_Maize,BR,Meuro,1697.0667843129,tonnes CO2eq,GTP20
v2.1.6,M_Maize,CA,Meuro,799.8060326745,tonnes CO2eq,GTP20
v2.1.6,M_Maize,CH,Meuro,1208.8052768188,tonnes CO2eq,GTP20
v2.1.6,M_Maize,CN,Meuro,1396.5495770929,tonnes CO2eq,GTP20
v2.1.6,M_Maize,CY,Meuro,1409.6679301629,tonnes CO2eq,GTP20
v2.1.6,M_Maize,CZ,Meuro,1077.1764573347,tonnes CO2eq,GTP20
v2.1.6,M_Maize,DE,Meuro,1889.0802696422,tonnes CO2eq,GTP20
v2.1.6,M_Maize,DK,Meuro,1753.7059400927,tonnes CO2eq,GTP20
v2.1.6,M_Maize,EE,Meuro,840.6247650757,tonnes CO2eq,GTP20
v2.1.6,M_Maize,ES,Meuro,680.2272202104,tonnes CO2eq,GTP20
v2.1.6,M_Maize,FI,Meuro,1585.4893877744,tonnes CO2eq,GTP20
v2.1.6,M_Maize,FR,Meuro,835.1523904798,tonnes CO2eq,GTP20
v2.1.6,M_Maize,GB,Meuro,1172.6733434741,tonnes CO2eq,GTP20
v2.1.6,M_Maize,GR,Meuro,596.7547369797,tonnes CO2eq,GTP20
v2.1.6,M_Maize,Global,Meuro,1688.0251963081,tonnes CO2eq,GTP20
v2.1.6,M_Maize,HR,Meuro,950.7807016027,tonnes CO2eq,GTP20
v2.1.6,M_Maize,HU,Meuro,946.2444701703,tonnes CO2eq,GTP20
v2.1.6,M_Maize,ID,Meuro,3421.1807272215,tonnes CO2eq,GTP20
v2.1.6,M_Maize,IE,Meuro,1186.0617013757,tonnes CO2eq,GTP20
v2.1.6,M_Maize,IN,Meuro,1508.8450882474,tonnes CO2eq,GTP20
v2.1.6,M_Maize,IT,Meuro,633.2371973554,tonnes CO2eq,GTP20
v2.1.6,M_Maize,JP,Meuro,1019.7420204736,tonnes CO2eq,GTP20
v2.1.6,M_Maize,KR,Meuro,1237.2817950667,tonnes CO2eq,GTP20
v2.1.6,M_Maize,LT,Meuro,1470.1103614594,tonnes CO2eq,GTP20
v2.1.6,M_Maize,LU,Meuro,1048.0381330129,tonnes CO2eq,GTP20
v2.1.6,M_Maize,LV,Meuro,1641.8893775303,tonnes CO2eq,GTP20
v2.1.6,M_Maize,MT,Meuro,1380.727666077,tonnes CO2eq,GTP20
v2.1.6,M_Maize,MX,Meuro,1639.6641724868,tonnes CO2eq,GTP20
v2.1.6,M_Maize,NL,Meuro,902.8957834296,tonnes CO2eq,GTP20
v2.1.6,M_Maize,NO,Meuro,655.1453738973,tonnes CO2eq,GTP20
v2.1.6,M_Maize,PL,Meuro,1395.4772605812,tonnes CO2eq,GTP20
v2.1.6,M_Maize,PT,Meuro,995.0038022263,tonnes CO2eq,GTP20
v2.1.6,M_Maize,RO,Meuro,700.0695628462,tonnes CO2eq,GTP20
v2.1.6,M_Maize,RU,Meuro,1320.7000765776,tonnes CO2eq,GTP20
v2.1.6,M_Maize,SE,Meuro,711.8013662645,tonnes CO2eq,GTP20
v2.1.6,M_Maize,SI,Meuro,925.4912956606,tonnes CO2eq,GTP20
v2.1.6,M_Maize,SK,Meuro,1255.7683037448,tonnes CO2eq,GTP20
v2.1.6,M_Maize,TR,Meuro,1100.6448218519,tonnes CO2eq,GTP20
v2.1.6,M_Maize,TW,Meuro,280.3640358545,tonnes CO2eq,GTP20
v2.1.6,M_Maize,US,Meuro,753.5616944808,tonnes CO2eq,GTP20
v2.1.6,M_Maize,WA,Meuro,1493.8793079768,tonnes CO2eq,GTP20
v2.1.6,M_Maize,WE,Meuro,1820.4121492967,tonnes CO2eq,GTP20
v2.1.6,M_Maize,WF,Meuro,639.6448526805,tonnes CO2eq,GTP20
v2.1.6,M_Maize,WL,Meuro,975.5734611748,tonnes CO2eq,GTP20
v2.1.6,M_Maize,WM,Meuro,1216.672823186,tonnes CO2eq,GTP20
v2.1.6,M_Maize,ZA,Meuro,2090.1826140456,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,AT,Meuro,416.3701831737,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,AU,Meuro,765.7112992686,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,BE,Meuro,461.4786444362,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,BG,Meuro,2204.876307519,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,BR,Meuro,183.6458070965,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,CA,Meuro,666.3104640835,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,CH,Meuro,209.465954471,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,CN,Meuro,344.6950627698,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,CY,Meuro,434.5450025511,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,CZ,Meuro,732.5869478862,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,DE,Meuro,1000.3362110307,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,DK,Meuro,1077.1824320276,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,EE,Meuro,563.89570713,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,ES,Meuro,331.3940821524,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,FI,Meuro,760.287482969,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,FR,Meuro,553.5675172827,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,GB,Meuro,546.3043443554,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,GR,Meuro,102.7331128855,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,Global,Meuro,700.2539205854,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,HR,Meuro,335.2072570395,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,HU,Meuro,821.4327673433,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,ID,Meuro,1502.4017098049,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,IE,Meuro,724.6169085898,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,IN,Meuro,415.9351912967,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,IT,Meuro,492.0625666446,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,JP,Meuro,507.5165694678,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,KR,Meuro,642.6668698592,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,LT,Meuro,813.5717672977,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,LU,Meuro,443.9344429119,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,LV,Meuro,896.7839998735,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,MT,Meuro,593.6552293463,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,MX,Meuro,1388.3766931176,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,NL,Meuro,375.5993483236,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,NO,Meuro,164.7553916811,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,PL,Meuro,776.0037910506,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,PT,Meuro,513.7372554553,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,RO,Meuro,527.5534569259,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,RU,Meuro,343.3746535333,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,SE,Meuro,475.0450955327,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,SI,Meuro,276.4300274845,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,SK,Meuro,886.2100434761,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,TR,Meuro,89.1424653723,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,US,Meuro,561.0821703241,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,WA,Meuro,266.6582973069,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,WE,Meuro,907.8209491933,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,WF,Meuro,125.586714305,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,WL,Meuro,565.2206188229,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,WM,Meuro,474.0064424367,tonnes CO2eq,GTP20
v2.1.6,M_Maizn,ZA,Meuro,901.9480064863,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,AT,Meuro,4297.4587947726,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,AU,Meuro,4210.4994062224,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,BE,Meuro,3319.7962511457,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,BG,Meuro,159076.6849056079,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,BR,Meuro,2617.4040829558,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,CA,Meuro,1578.8351590312,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,CH,Meuro,1279.8226327635,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,CN,Meuro,2382.2285681517,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,CY,Meuro,2664.3511369027,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,CZ,Meuro,2622.5327156167,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,DE,Meuro,5549.6626515028,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,DK,Meuro,4494.9871982439,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,EE,Meuro,2127.6581056479,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,ES,Meuro,1912.4874308654,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,FI,Meuro,4743.8379924586,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,FR,Meuro,3099.7177520098,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,GB,Meuro,1908.1177901657,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,GR,Meuro,1977.4064664856,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,Global,Meuro,2699.8692754931,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,HR,Meuro,1959.4097736871,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,HU,Meuro,2907.1890338628,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,ID,Meuro,5474.765155283,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,IE,Meuro,3887.1499663202,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,IN,Meuro,1059.039133713,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,IT,Meuro,1690.5822925237,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,JP,Meuro,3035.5852536924,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,KR,Meuro,2337.3189978953,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,LT,Meuro,3765.5032544924,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,LU,Meuro,1987.1267381692,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,LV,Meuro,4420.8606113008,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,MT,Meuro,3580.8878690939,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,MX,Meuro,1199.6138908891,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,NL,Meuro,1889.1069480017,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,NO,Meuro,1000.2828377606,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,PL,Meuro,4219.745581735,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,PT,Meuro,3309.1830800273,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,RO,Meuro,2517.1545148091,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,RU,Meuro,3016.2258434378,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,SE,Meuro,1292.6091614976,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,SI,Meuro,2065.2123867685,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,SK,Meuro,4394.317986502,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,TR,Meuro,2877.4758856097,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,TW,Meuro,1135.1862554451,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,US,Meuro,1727.8029165557,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,WA,Meuro,2675.3007052483,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,WE,Meuro,8500.9095948749,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,WF,Meuro,2152.2099760248,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,WL,Meuro,2127.3771315788,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,WM,Meuro,3090.6899602563,tonnes CO2eq,GTP20
v2.1.6,M_Malt_ext,ZA,Meuro,5382.3607135074,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,AT,Meuro,3736.2245896496,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,AU,Meuro,4210.6345914126,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,BE,Meuro,2955.8108633937,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,BG,Meuro,5990.1919844342,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,BR,Meuro,2087.2343499652,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,CA,Meuro,1584.1391923637,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,CH,Meuro,5593.1102782713,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,CN,Meuro,2355.7991562922,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,CY,Meuro,2506.3364717861,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,CZ,Meuro,2666.8908101271,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,DE,Meuro,5156.8530460509,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,DK,Meuro,4176.410928595,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,EE,Meuro,1983.3641427578,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,ES,Meuro,1755.4778705702,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,FI,Meuro,4725.7070238885,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,FR,Meuro,2265.7222570173,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,GB,Meuro,3251.716648779,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,GR,Meuro,2595.748477944,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,HR,Meuro,2444.4304779751,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,HU,Meuro,2771.5277124024,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,ID,Meuro,6405.8912525611,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,IE,Meuro,4506.9149028577,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,IN,Meuro,1254.3549041753,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,IT,Meuro,1643.9557470492,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,JP,Meuro,3688.6660028243,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,KR,Meuro,2364.5385274719,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,LT,Meuro,3785.5107913952,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,LU,Meuro,2354.8943693456,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,LV,Meuro,5632.3402814357,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,MT,Meuro,3683.0504454712,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,MX,Meuro,2840.4392965603,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,NL,Meuro,1801.4557865459,tonnes CO2eq,GTP20
v2.1.6,M_Maltt,NO,Meuro,1190.547736649,tonnes CO2eq,GTP20
